smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
O=C(O)CNC(=O)c1cccc(=O)[nH]c1=O	True	O=C(O)CNC(=O)c1cccc(=O)[nH]c1=O	-2	-1.3438853	-1.4505000000000006
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	-2	-1.5159912	-1.5666000000000002
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-1.7879171	-3.1406999999999994
O=C(O)CCC(NC(=O)NC(=O)O)C(=O)O	True	O=C(O)CCC(NC(=O)NC(=O)O)C(=O)O	-2	-1.7503998	-0.7183999999999997
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	-2	-2.0346293	-1.6804000000000006
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-1.8971267	-1.7057
COC(=O)C1CC(O)NCC(N)C(N)C=C(C#N)N1C(C)=O	True	COC(=O)C1CC(O)NCC(N)C(N)C=C(C#N)N1C(C)=O	-2	-1.0907462	-2.2497199999999955
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COCB	True	BCOCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	-2	-1.1429204	-2.7154999999999987
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	-2	-1.142618	-1.0523
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-1.7879171	-3.1406999999999994
NS(=O)(=O)c1ccccc1NC(=O)NNC(=O)CNCCCCCC(=O)OCCCC(NO)OCC(=O)N	True	NC(=O)COC(CCCOC(=O)CCCCCNCC(=O)NNC(=O)Nc1ccccc1S(N)(=O)=O)NO	-2	-1.2409031	-1.2330999999999954
NC(=O)C1=sN(C2OC(COP(=O)(O)OP(=O)(O)OCC3NC(N4cnc5c(N)ncnc54)C(O)C3N)C(O)C2O)CCCC1	True	NC(=O)C1=[SH]N(C2OC(COP(=O)(O)OP(=O)(O)OCC3NC(n4cnc5c(N)ncnc54)C(O)C3N)C(O)C2O)CCCC1	-2	-2.432941	-3.211499999999993
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-2	-1.6976948	-1.2181000000000002
N=C(N)NCCCC(NC(=O)C1CCNNC(=O)NCCCN)CC1	True	N=C(N)NCCCC1CCC(CCNNC(=O)NCCCN)C(=O)N1	-2	-1.0700376	-1.3128299999999973
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-1.7116385	-2.390000000000001
NS(=O)(=O)c1nnc(NC(=O)CNCC(=O)O)scn1	True	NS(=O)(=O)C1=NN=C(NC(=O)CNCC(=O)O)SC=N1	-2	-1.6318347	-2.532599999999997
NS(=O)(=O)c1nnc(NC(=O)c2cnc(NS(N)(=O)=O)s2)cc1	True	NS(=O)(=O)Nc1ncc(C(=O)Nc2ccc(S(N)(=O)=O)nn2)s1	-2	-1.4431098	-1.5518000000000005
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	-2	-1.142618	-1.0523
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1	True	O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	-2	-1.8634171	-1.8226999999999998
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO	-2	-1.7376025	-2.3303999999999987
O=C(O)CCC(NC(=O)NC(CC(=O)C(O)CCOC(C))O)OS(=O)(=O)O	True	CCOCCC(O)C(=O)CC(O)NC(=O)NC(CCC(=O)O)OS(=O)(=O)O	-2	-2.1715243	-1.638999999999997
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c1=O	True	O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1=O	-2	-1.9812493	-2.2986
NS(=O)(=O)c1ccc(CC(O)C(N)=O)c(O)c(=O)n1	True	NC(=O)C(O)Cc1ccc(S(N)(=O)=O)nc(=O)c1O	-2	-1.9504383	-2.8164999999999996
CCC(=O)NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	True	CCC(=O)NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-2	-1.44143	-1.4460999999999982
CSc1cn(C2OC(OOP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	CSc1cn(C2OC(OOP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-2.1675398	-1.3671000000000006
CS(C)C(=O)NC(NO)C(O)C(O)C	True	CC(O)C(O)C(NO)NC(=O)[SH](C)C	-2	-1.7657788	-0.9965999999999999
Nc1nc([N+](=O)[O-])nc2c1ncn2C1OC(CO)C(O)C1	True	Nc1nc([N+](=O)[O-])nc2c1ncn2C1CC(O)C(CO)O1	-2	-0.7734592	-1.0426000000000006
NS(=O)(=O)c1ccc(CNC(=O)CS(=O)(=O)O)cc1	True	NS(=O)(=O)c1ccc(CNC(=O)CS(=O)(=O)O)cc1	-2	-1.2451468	-1.161999999999999
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)COONC1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)COONC1O	-2	-2.4769888	-2.0065999999999993
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OCCP(=O)(O)O)C(O)C1=O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OCCP(=O)(O)O)C(O)C1=O	-2	-1.9910934	-1.452800000000001
NS(=O)(=O)c1nnc(NC(=O)CNCCNCC(=O)O)c(I)c1	True	NS(=O)(=O)c1cc(I)c(NC(=O)CNCCNCC(=O)O)nn1	-2	-1.4495044	-2.069099999999998
CC(N)CNCC(O)(P(=O)(O)O)P(=O)(O)O	True	CC(N)CNCC(O)(P(=O)(O)O)P(=O)(O)O	-2	-1.1201075	-2.0752999999999995
CCCC(NC(=O)C(CC(C)C)OC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(N)=O)C(N)C	True	CCCC(NC(=O)C(CC(C)C)OC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(N)=O)C(C)N	-2	1.2468507	0.5629000000000075
COC(=O)CCCCC(=O)N(C(=O)O)N1C(=O)CCCS1(=O)=O	True	COC(=O)CCCCC(=O)N(C(=O)O)N1C(=O)CCCS1(=O)=O	-2	-1.820653	0.09360000000000057
COCCCn1c(N)ncnc(N)nc(N)nc(=O)n1O	True	COCCCN1C(N)=NC=NC(N)=NC(N)=NC(=O)N1O	-2	-1.2329092	-1.9628999999999968
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(CBr)O	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(O)CBr	-2	-0.8688785	-1.3943999999999999
Nc1ncnc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c12	True	Nc1ncnc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c12	-2	-2.0934062	-1.6638000000000008
NS(=O)(=O)c1nnc(NC(=O)COCc2c[nH]nn2)cc1	True	NS(=O)(=O)c1ccc(NC(=O)COCc2c[nH]nn2)nn1	-2	-0.7014991	-1.6025999999999994
CS(=O)(=O)NC(=O)NC(CC(=O)O)C(=O)O	True	CS(=O)(=O)NC(=O)NC(CC(=O)O)C(=O)O	-2	-1.8701458	-1.8268999999999993
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1C#C	True	C#Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O	-2	-1.640764	-1.7244
Cc1cn(C2CC(N=[N+]=[N-])C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c1=O	True	CC1=CN(C2CC(N=[N+]=[N-])C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)C1=O	-2	-0.5100361	0.8270999999999997
NS(=O)(=O)c1cnc(NC(=O)CNSCCOC(=O)O)CC([N+](=O)[O-])cc1	True	NS(=O)(=O)C1=CN=C(NC(=O)CNSCCOC(=O)O)CC([N+](=O)[O-])C=C1	-2	-1.4781489	-0.8313999999999986
NS(=O)(=O)c1ccc(CCOC(=O)CN(CCC(=O)O)C(=O)O)cc1	True	NS(=O)(=O)c1ccc(CCOC(=O)CN(CCC(=O)O)C(=O)O)cc1	-2	-1.2260308	-0.12559999999999932
Nc1ncnc2c1ncn2C1OC(OOP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1F	True	Nc1ncnc2c1ncn2C1OC(OOP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1F	-2	-1.036954	-0.12360000000000043
CC(=O)NC(N)C(N)=CC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O	True	CC(=O)NC(N)C(N)=CC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O	-2	-1.0935661	-1.464799999999995
O=c1ccn(C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-2.3682742	-2.507
Nc1ncnc2c1ncn2C1OC(C(=O)NCCC(O)CN2)C(N)C1OCO2	True	Nc1ncnc2c1ncn2C1OC2C(=O)NCCC(O)CNOCOC1C2N	-2	-1.8008904	-2.622099999999995
CCC(C(N)C(=O)NO)C(=O)NO	True	CCC(C(=O)NO)C(N)C(=O)NO	-2	-1.4582602	-1.6492999999999993
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1	True	O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1	-2	-2.3879755	-1.1227000000000007
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)nn1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)nn1	-2	-2.068006	-3.039
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	-2	-1.142618	-1.0523
CNC(C)C(=O)NC(C(=O)NC(CCCN=CCN)NNC(=O)NC1CCC1)C(=O)O	True	CNC(C)C(=O)NC(C(=O)O)C(=O)NC(CCCN=CCN)NNC(=O)NC1CCC1	-2	-1.8263044	-2.2279999999999944
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OCO	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OCO	-2	-2.0765665	-1.771900000000001
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-2	-1.6976948	-1.2181000000000002
NS(=O)(=O)c1ccc(NC(=O)CNCC(S)CCN(C(=O)NO)S(C)(=O)=O)c(F)c1	True	CS(=O)(=O)N(CCC(S)CNCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)C(=O)NO	-2	-2.2659945	-0.9498999999999991
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-1.7328668	-2.500900000000001
O=c1[nH]cnc2c1ncn2CC(COCOP(=O)(O)O)COCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CC(COCOP(=O)(O)O)COCP(=O)(O)O	-2	-1.3523003	-1.0290000000000001
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1IO	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1[IH]O	-2	-1.7844791	-2.0428
CC(=O)NC(C(=O)NC(CC(=O)O)CC(=O)O)C(OCC(=O)O)CCC	True	CCCC(OCC(=O)O)C(NC(C)=O)C(=O)NC(CC(=O)O)CC(=O)O	-2	-2.0063703	-0.8047999999999975
N=C(O)CC(=O)O	True	NC(=O)CC(=O)O	-2	-0.69764876	-0.0036299999999998556
Nc1ncnc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c12	True	Nc1ncnc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c12	-2	-2.0934062	-1.6638000000000008
NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O)c(I)c1	True	NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O)c(I)c1	-2	-1.745162	-1.2318999999999931
CS(=O)(=O)NCCC(P(=O)NO)O	True	CS(=O)(=O)NCCC(O)[PH](=O)NO	-2	-1.6001644	-1.3023999999999998
COC(=O)C(CC(CC(=O)O)C(=O)O)C(=O)O	True	COC(=O)C(CC(CC(=O)O)C(=O)O)C(=O)O	-2	-1.1741174	-0.5741999999999996
C=CCOC(=O)N1CC(O)C(O)C(O)C1	True	C=CCOC(=O)N1CC(O)C(O)C(O)C1	-2	-1.3122463	-1.2927000000000004
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	-2	-1.142618	-1.0523
CN(C(=N)NNC(CO)NO)C(CC(N)CCN)C(O)C1CC(C(N)=O)C1=C	True	C=C1C(C(N)=O)CC1C(O)C(CC(N)CCN)N(C)C(=N)NNC(CO)NO	-2	-1.8609514	-3.2823299999999946
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.2448077	-2.5008999999999997
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1	True	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	-2	-1.8104534	-0.7168000000000005
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	True	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	-2	-1.02628	-0.5234800000000004
C=CCNC(=O)N1CC(N)C(O)C(O)C1OO	True	C=CCNC(=O)N1CC(N)C(O)C(O)C1OO	-2	-2.010086	-1.937599999999998
O=C(O)C1CCC(O)C(O)C(O)C1O	True	O=C(O)C1CCC(O)C(O)C(O)C1O	-2	-2.1521938	-2.0753999999999997
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	True	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	-2	-1.3913519	-1.1632800000000005
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-1.7879171	-3.1406999999999994
CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(NNC(N)=O)N	True	CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(N)NNC(N)=O	-2	0.4868702	-0.7753999999999959
CC(C)CC(NC(=O)C=CC1CC(OOP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(=O)O	True	CC(C)CC(NC(=O)C=CC1C=CC(OOP(=O)(O)O)C1)C(=O)N1CCCC1C(=O)NC(=O)O	-2	0.36124748	0.8443000000000009
C#CCC(CN(O)C=O)C(=O)NC(CC(=O)O)C(O)CCO	True	C#CCC(CN(O)C=O)C(=O)NC(CC(=O)O)C(O)CCO	-2	-1.6160932	-1.8236999999999979
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)nn1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)nn1	-2	-2.068006	-3.039
O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)O	True	O=c1[nH]cnc2c1ncn2CCOC(O)COP(=O)(O)O	-2	-1.7677054	-1.4361000000000004
O=C(O)CCC(NC(=O)NC(CCCCNCC(=O)NCCC(=O)NO)NCCC)C(=O)O	True	CCCNC(CCCCNCC(=O)NCCC(=O)NO)NC(=O)NC(CCC(=O)O)C(=O)O	-2	-1.0666195	-1.299099999999994
O=C(c1cnon1)N1CC2CNCC2N1	True	O=C(c1cnon1)N1CC2CNCC2N1	-2	-0.2718122	-1.3819999999999986
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-2.6429143	-2.6179
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-2	-1.6976948	-1.2181000000000002
COC(=O)C(O)(C(=O)O)CCSCNC(=O)CS(C)(=O)=O	True	COC(=O)C(O)(CCSCNC(=O)CS(C)(=O)=O)C(=O)O	-2	-2.101173	-1.7832999999999983
O=P(O)(O)C(O)(Cc1ccnnn1)P(=O)(O)O	True	O=P(O)(O)C(O)(Cc1ccnnn1)P(=O)(O)O	-2	-1.246192	-1.5844000000000005
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C2O)c(=S)[nH]1	-2	-1.1765497	-0.4279100000000003
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-2	-1.6976948	-1.2181000000000002
NC(=O)C1C(NC(=O)c2ccc([N+](=O)[O-])o2)N1(=O)CO	True	NC(=O)C1C(NC(=O)c2ccc([N+](=O)[O-])o2)[N+]1([O-])CO	-2	-0.7683461	-1.6243999999999992
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-1.7879171	-3.1406999999999994
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1Br	True	O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1Br	-2	-1.9588299	-1.9723999999999993
OCC1C(O)C(O)C(N)C(O)C1C	True	CC1C(O)C(N)C(O)C(O)C1CO	-2	-2.359242	-2.345399999999999
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=O	True	O=Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	-2	-1.9589088	-2.0101999999999993
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1	True	O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	-2	-1.8634171	-1.8226999999999998
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F	True	O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F	-2	-3.1542096	-2.3618000000000006
Nc1ncnc2c1nnn2C1C=CC(OCP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1nnn2C1C=CC(OCP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1	-2	-0.70780563	0.05889999999999945
Cc1cn(C2CC(N=[N+]=[N-])C(OP(=O)(O)NP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	True	Cc1cn(C2CC(N=[N+]=[N-])C(OP(=O)(O)NP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	-2	-0.047323883	-0.31478000000000045
