smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
O=P(O)(O)C(F)(F)CCCCC(F)P(=O)(O)O	True	O=P(O)(O)C(F)CCCCC(F)(F)P(=O)(O)O	0	0.017524958	0
CCCCNC(=O)C(C)CC(O)C(CC(C)CCNC(C(=O)N)C(=O)C=CN(C)C)C	True	CCCCNC(=O)C(C)CC(O)C(C)CC(C)CCNC(C(N)=O)C(=O)C=CN(C)C	0	-0.23949784	0
CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(C)C)C(C)=O	True	CCCCC(CN(O)C=O)C(=O)NC(C(C)=O)C(=O)N(C)C	0	-0.23474091	0
C=CCOC(=O)C(=C(N)C(=O)O)C(=O)O	True	C=CCOC(=O)C(C(=O)O)=C(N)C(=O)O	0	-0.1368503	0
C=CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O	True	C=CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O	0	-0.12358898	0
CC(=O)NC1C(N)C=C(C(=O)O)OC1C(=O)N(C)C(=O)N	True	CC(=O)NC1C(N)C=C(C(=O)O)OC1C(=O)N(C)C(N)=O	0	0.98550016	1
COC(=O)CC(NC(=O)C(COCCCNC(=O)CCC(=O)C(=C(N)NC(=O)C(O)C(O)CC(=O)OC(C)=C)C)C)CO	True	C=C(C)OC(=O)CC(O)C(O)C(=O)NC(N)=C(C)C(=O)CCC(=O)NCCCOCC(C)C(=O)NC(CO)CC(=O)OC	0	-0.039966166	0
CC(CNCN=CCCCCN)C(=O)OC	True	COC(=O)C(C)CNCN=CCCCCN	0	0.006716132	0
CC(C)=CCCC(C)=CCCC(C)=CCCCC(P(C)C(O)O)C(=O)C=CC(O)C	True	CC(C)=CCCC(C)=CCCC(C)=CCCCC(C(=O)C=CC(C)O)P(C)C(O)O	0	-0.2701953	0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NCC#N	True	CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NCC#N	0	-0.112626195	0
CC(C)=CCCC(C)=CCCC(C)=CCCP(=O)(O)C(F)(F)F	True	CC(C)=CCCC(C)=CCCC(C)=CCCP(=O)(O)C(F)(F)F	0	-0.10249084	0
CCCCCCCCCP(=O)(O)C(F)=O	True	CCCCCCCCCP(=O)(O)C(=O)F	0	-0.17108917	0
CCCCCC(=O)NC(=O)C(CC(CCC)CC(=O)NC)CO	True	CCCCCC(=O)NC(=O)C(CO)CC(CCC)CC(=O)NC	0	-0.03434348	0
CCCC(NC(=O)NCCCCC=C(N)C(N)=C)C(=O)OC	True	C=C(N)C(N)=CCCCCNC(=O)NC(CCC)C(=O)OC	0	-0.029258132	0
CC(C)(C)OC(=O)CN=C(N)C(C#N)=O	True	CC(C)(C)OC(=O)CN=C(N)C(=O)C#N	0	-0.04990822	0
O=P(O)(O)C(F)(F)P(F)C(F)O	True	O=P(O)(O)C(F)(F)P(F)C(O)F	0	-0.13472372	0
CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)C(CO)OC(=O)C(CO)OC	True	COC(CO)C(=O)OC(CO)C(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C=O)CC(C)C	0	-0.21507275	0
CCC(NCCCNC(=O)C1O)C(O)C(O)C1	True	CCC1NCCCNC(=O)C(O)CC(O)C1O	0	0.62686074	1
CCCCCCCC(C(=O)OC(=O)C(=O)NC)C(O)COCC(=O)O	True	CCCCCCCC(C(=O)OC(=O)C(=O)NC)C(O)COCC(=O)O	0	-0.002460897	0
CCC(C)C(NC(=O)C(NC(=O)CCNC(=O)N)(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)=O)OC	True	CCC(C)C(NC(=O)C(CC(C)C)(NC(=O)CCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C)=O)OC	0	-0.008801281	0
CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)=O	True	CCCCCC=CCC=CCC=CC=CC(=O)CCCC(=O)O	0	-0.10908383	0
CCCCCC(O)C=CC1C(O)CC(=O)C1SCCCCCC(=O)O	True	CCCCCC(O)C=CC1C(O)CC(=O)C1SCCCCCC(=O)O	0	0.9546418	1
C=CCCCCCCCCCNC(=O)NCCC(C)C(=O)OC=CC(C)CO	True	C=CCCCCCCCCCNC(=O)NCCC(C)C(=O)OC=CC(C)CO	0	0.003431201	0
CNC(=O)C(C)NC(=O)CCCCCC(C(=O)OC(C)(C)C)NC(OO)NO	True	CNC(=O)C(C)NC(=O)CCCCCC(NC(NO)OO)C(=O)OC(C)(C)C	0	-0.08662689	0
CCCCCCNC(=O)C(NC(=O)NCNCCC(=O)N)NC(=O)NC(C(=C)C)C(=O)N	True	C=C(C)C(NC(=O)NC(NC(=O)NCNCCC(N)=O)C(=O)NCCCCCC)C(N)=O	0	-0.22587103	0
CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC	True	CNC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O	0	0.7771115	1
CCCC(CCC)C(=O)NC(CC(=O)OC)C(=O)N1CCCC1C(=O)O	True	CCCC(CCC)C(=O)NC(CC(=O)OC)C(=O)N1CCCC1C(=O)O	0	0.5293238	1
CSCCC(NC(=O)C(CCC)O)OC(=O)C(CCC(C)CC)C(=O)NO	True	CCCC(O)C(=O)NC(CCSC)OC(=O)C(CCC(C)CC)C(=O)NO	0	-0.040831268	0
CC(C)CC(CP(=O)(O)CP(=O)(O)O)OC(=O)OC(C(N)CC(=O)O)C(=O)OC	True	COC(=O)C(OC(=O)OC(CC(C)C)CP(=O)(O)CP(=O)(O)O)C(N)CC(=O)O	0	-0.22776312	0
CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCO	True	CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCO	0	-0.17543143	0
CC(C)CC(NC(=O)C(CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)NC(CC(F)F)C(=O)N	True	CC(C)CC(NC(=O)C(CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)NC(CC(F)F)C(N)=O	0	-0.12336987	0
CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C)CCCCO	True	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C)CCCCO	0	3.2901764e-05	0
CC(C)=CCCC(C)=CCCC(C)=CC=CP(=O)(O)CP(=O)(O)O	True	CC(C)=CCCC(C)=CCCC(C)=CC=CP(=O)(O)CP(=O)(O)O	0	-0.3382572	0
CC(C)=CCCC(C)=CCCC(C)=CCC(P(=O)(O)O)P(=O)(O)O	True	CC(C)=CCCC(C)=CCCC(C)=CCC(P(=O)(O)O)P(=O)(O)O	0	-0.12431866	0
CCCCCCC=CCCC(=O)NC(CCCCCC(=O)O)CC(C)CC	True	CCCCCCC=CCCC(=O)NC(CCCCCC(=O)O)CC(C)CC	0	-0.079722464	0
CC(C)CC(NC(=O)OC(CC(C)C)C(=O)NC(CCC)C(=O)N)C(=O)O	True	CCCC(NC(=O)C(CC(C)C)OC(=O)NC(CC(C)C)C(=O)O)C(N)=O	0	-0.07335204	0
NC(CCP(=O)(O)C(O)c1(O)c([N+](=O)[O-])c1)C(=O)O	True	NC(CCP(=O)(O)C(O)C1(O)C=C1[N+](=O)[O-])C(=O)O	0	0.7322173	1
CC(C)CC(NC(=O)C(C)NC(=O)CC(=O)C(NC(=O)NC(C(=O)O)C(=O)NC(C)(O)C)CCN)C	True	CC(C)CC(C)NC(=O)C(C)NC(=O)CC(=O)C(CCN)NC(=O)NC(C(=O)O)C(=O)NC(C)(C)O	0	-0.42820102	0
CC(C)CC(NC(=O)CCC(N)C(=O)O)C(=O)NC(C)C(=O)O	True	CC(C)CC(NC(=O)CCC(N)C(=O)O)C(=O)NC(C)C(=O)O	0	-0.24251544	0
CC(C)CC(NC(=O)C(CCC(=O)O)C(=O)NC(C)CCC(=O)NO)C(=O)C	True	CC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)C(=O)NC(C)CCC(=O)NO	0	-0.22380978	0
CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(C(N)=O)C	True	CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(C)C(N)=O	0	1.9516048	2
CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	True	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	0	-0.3592623	0
CCCCCCCC(=O)OCCC(NC(=O)OCC(O)C(C)CC(C)C(=O)N)C(=O)O	True	CCCCCCCC(=O)OCCC(NC(=O)OCC(O)C(C)CC(C)C(N)=O)C(=O)O	0	-0.050419986	0
CC(C)CC(C=O)NC(=O)C(CC(=O)O)C(=O)OCC(N)N	True	CC(C)CC(C=O)NC(=O)C(CC(=O)O)C(=O)OCC(N)N	0	-0.18050599	0
CC(C)(C)OC(=O)NCNC(=O)NC(NCCC[N+](=O)[O-])CC(OC)OCC[N+](=O)[O-]	True	COC(CC(NCCC[N+](=O)[O-])NC(=O)NCNC(=O)OC(C)(C)C)OCC[N+](=O)[O-]	0	0.24141005	0
CC(C)CCC(=O)NC(OC(C)C)N(O)C(C)CCC	True	CCCC(C)N(O)C(NC(=O)CCC(C)C)OC(C)C	0	-0.047364295	0
CCCCC(NC(=O)OC(C)(C)C(=O)NC(C)C)C(C)(C)C	True	CCCCC(NC(=O)OC(C)(C)C(=O)NC(C)C)C(C)(C)C	0	-0.33180833	0
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)CNC(=O)C	True	CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)CNC(C)=O	0	0.8748058	1
CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(NC(N)=O)O	True	CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(O)NC(N)=O	0	1.8029807	2
CCCCCCCCC=CCCCCCCCC(=O)OCC(=O)O	True	CCCCCCCCC=CCCCCCCCC(=O)OCC(=O)O	0	-0.27157348	0
CSCCC(NC(=O)OC(C)(C)C)C(=O)NC(C)CCC	True	CCCC(C)NC(=O)C(CCSC)NC(=O)OC(C)(C)C	0	-0.106147945	0
O=C(O)CCC(NC(=O)NC(CCCCNC(=O)CC[N+](=O)[O-])=O)OO	True	O=C(O)CCC(NC(=O)NC(=O)CCCCNC(=O)CC[N+](=O)[O-])OO	0	0.21646759	0
CC(C)CC(C=O)NC(=O)C(OCC(O)C(C)C(C(=O)NC(C)C)C(C)(C)C)C(C)=O	True	CC(=O)C(OCC(O)C(C)C(C(=O)NC(C)C)C(C)(C)C)C(=O)NC(C=O)CC(C)C	0	-0.023506284	0
CCCCCCCCCCCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCC(=O)O	True	CCCCCCCCCCCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCC(=O)O	0	-0.15536743	0
CC(C)CC(C=O)NC(=O)C(CC(=O)O)C(=O)C(CC(C)C)CCO	True	CC(C)CC(C=O)NC(=O)C(CC(=O)O)C(=O)C(CCO)CC(C)C	0	0.0753445	0
CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)CN	True	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)CN	0	-0.46476156	0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NCCCC(C)NC(=O)O	True	CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NCCCC(C)NC(=O)O	0	-0.13649136	0
CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O	True	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O	0	-0.3151992	0
CCCCC(NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccns1	True	CCCCC(NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccns1	0	0.67768526	1
CCCCCCCCCCCC(=O)OCCCC(P(=O)(O)O)P(=O)(O)O	True	CCCCCCCCCCCC(=O)OCCCC(P(=O)(O)O)P(=O)(O)O	0	-0.30121994	0
CCCCNC(=O)C(C)CC(O)C(CC(C)C)NC(=O)C(CCSC)NC(=C)C(CC)CCC(NC(C)C)	True	C=C(NC(CCSC)C(=O)NC(CC(C)C)C(O)CC(C)C(=O)NCCCC)C(CC)CCCNC(C)C	0	-0.22632217	0
CCCCCCCCCCCCCCCCP(=O)(O)O	True	CCCCCCCCCCCCCCCCP(=O)(O)O	0	-0.2796992	0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)C(C)C)C(=O)O	True	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)C(C)C)C(=O)O	0	-0.34112275	0
CC(C)=CCCC(C)=CCCC(C)=CCCC=CCC(C)CC(=O)CCC(=O)OC	True	COC(=O)CCC(=O)CC(C)CC=CCCC=C(C)CCC=C(C)CCC=C(C)C	0	-0.035493433	0
CCC(C)C(N)C(=O)NC(CCC(C(=O)NCCC)NC(=O)OC(C)(C)C)CNC	True	CCCNC(=O)C(CCC(CNC)NC(=O)C(N)C(C)CC)NC(=O)OC(C)(C)C	0	-0.17720813	0
CC(C)CC(CC(=O)OC(NO)P(=O)(O)O)C(=O)O	True	CC(C)CC(CC(=O)OC(NO)P(=O)(O)O)C(=O)O	0	-0.15925443	0
CCCCCCCCCCCCCCCC(=O)C(NCCC(=O)O)NC(=O)C(CC(C)(C)C)CCC	True	CCCCCCCCCCCCCCCC(=O)C(NCCC(=O)O)NC(=O)C(CCC)CC(C)(C)C	0	-0.045191586	0
CCCCCCCCCCOC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C=O	True	CCCCCCCCCCOC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C=O	0	-0.035494745	0
CC(C)OC(=O)CO	True	CC(C)OC(=O)CO	0	0.09983218	0
CCCCCCCCCCCC(CCC(=O)OOC(OO)OCP(=O)(O)O)C(=O)C(C)C	True	CCCCCCCCCCCC(CCC(=O)OOC(OO)OCP(=O)(O)O)C(=O)C(C)C	0	-0.1315276	0
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(C)N)C(C)C)C(C)C)C(=O)O	True	CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(C)N)C(C)C)C(C)C)C(=O)O	0	-0.45983022	0
CN(CCC(=O)OCC(=O)OC(C)(C)C)	True	CNCCC(=O)OCC(=O)OC(C)(C)C	0	-0.015234172	0
CCCCC(NC(=O)C(CCN)CC(O)CO)C(=O)O	True	CCCCC(NC(=O)C(CCN)CC(O)CO)C(=O)O	0	-0.1951493	0
CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	True	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	0	-0.49238294	0
CCCCCCCCC=CCCCCCCCC(=O)OCCCOPCOP(=O)(O)OCP(=O)(O)O	True	CCCCCCCCC=CCCCCCCCC(=O)OCCCOPCOP(=O)(O)OCP(=O)(O)O	0	-0.35406965	0
CNC(=O)C(CCC(=O)NC(C(C(=O)NC(C)CC)C)=O)C(C)(C)C(C)C	True	CCC(C)NC(=O)C(C)C(=O)NC(=O)CCC(C(=O)NC)C(C)(C)C(C)C	0	-0.22997731	0
CCCCCC=CCC=CCC=CCC=CCCCNC(=O)OCCC	True	CCCCCC=CCC=CCC=CCC=CCCCNC(=O)OCCC	0	-0.1063208	0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NCCCCNCC(=N)NC	True	CNC(=N)CNCCCCNC(=O)C(CC(C)C)NC(=O)OC(C)(C)C	0	-0.05499798	0
NS(=O)(=O)c1cc(S(N)(=O)=O)c(NS(=O)(=O)O)c(F)c(F)c(F)c1F	True	NS(=O)(=O)C1=CC(S(N)(=O)=O)=C(NS(=O)(=O)O)C(F)=C(F)C(F)=C1F	0	1.0844457	1
NC(=O)CCC(NC(=O)C(CCC(=O)O)NC(=O)NO)C(C)C(N)=O	True	CC(C(N)=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)NO	0	-0.04864633	0
CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCC(=O)O	True	CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCC(=O)O	0	-0.0884527	0
NC(CCP(=O)(O)C(O)CCCO[N+](=O)[O-])C(=O)NC(CC(=O)O)C(=O)CCC	True	CCCC(=O)C(CC(=O)O)NC(=O)C(N)CCP(=O)(O)C(O)CCCO[N+](=O)[O-]	0	0.09950465	0
CCCCCC(O)C=C(C(=O)OC(O)(C)C)C(C)CCOC(=O)O	True	CCCCCC(O)C=C(C(=O)OC(C)(C)O)C(C)CCOC(=O)O	0	0.15434319	0
CCCCCC(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCCNCCOC	True	CCCCCC(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCCNCCOC	0	-0.18767107	0
CCCCCCCCCCCCCCOP(=O)(O)O	True	CCCCCCCCCCCCCCOP(=O)(O)O	0	-0.16491878	0
CNCC(N)NCNCC(N)P(=O)(O)O	True	CNCC(N)NCNCC(N)P(=O)(O)O	0	0.080770075	0
CCNC(=S)CSC(=S)N	True	CCNC(=S)CSC(N)=S	0	-0.048935115	0
CCCCCCCC(=O)OC(C)CCNC(=O)OCCCC	True	CCCCCCCC(=O)OC(C)CCNC(=O)OCCCC	0	-0.07378775	0
C=CCNC(=O)CCCC(C)CCOP(=O)(O)O	True	C=CCNC(=O)CCCC(C)CCOP(=O)(O)O	0	-0.14393425	0
CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CCCCNC(C)=S)NC(=O)C(CCC)N)NC(=O)C	True	CCCC(N)C(=O)NC(CCCCNC(C)=S)C(=O)NC(CC(C)C)C(=O)NC(CCSC)NC(C)=O	0	-0.32495046	0
CC(N)(P(=O)(O)O)P(=O)(O)O	True	CC(N)(P(=O)(O)O)P(=O)(O)O	0	-0.12897533	0
CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(C)C)C(=O)O	True	CCCCC(CN(O)C=O)C(=O)NC(C(=O)O)C(=O)N(C)C	0	-0.30157924	0
CCCCCNC(=O)NCCCCC=CCCCCCCC(=O)O	True	CCCCCNC(=O)NCCCCC=CCCCCCCC(=O)O	0	-0.034114838	0
CCCCCCCCCCCCCCCCCCNCCC	True	CCCCCCCCCCCCCCCCCCNCCC	0	-0.0075624585	0
CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)	True	CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)[SH](=O)=O	0	1.0678539	1
CC(C)CC(NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CCS(C)C(=O)C	True	CC(=O)[SH](C)CCC(O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C	0	0.7616976	1
CC(C)(CC=NCC(=O)O)C(=O)O	True	CC(C)(CC=NCC(=O)O)C(=O)O	0	-0.032939613	0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CC(O)CC1C(=O)NO	True	CCC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CC(O)CC1C(=O)NO	0	0.69970834	1
CCOP(=O)(OCC)SCCCCCC=CCSC(=O)OCCCOCCCC	True	CCCCOCCCOC(=O)SCC=CCCCCCSP(=O)(OCC)OCC	0	0.031583905	0
CCCCCCCCCCCC(=O)NC(OO)C(=O)NC(CCCCN)C(=O)NCC(CCCC)C(=O)O	True	CCCCCCCCCCCC(=O)NC(OO)C(=O)NC(CCCCN)C(=O)NCC(CCCC)C(=O)O	0	-0.12634075	0
CNC(=O)C(NC(=O)C(CC(=O)NC)CC(C)C)C(=O)NC	True	CNC(=O)CC(CC(C)C)C(=O)NC(C(=O)NC)C(=O)NC	0	-0.17875391	0
CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)CP(=O)(O)O	True	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)CP(=O)(O)O	0	-0.37623495	0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NCC(C)OC=C)C	True	C=COC(C)CNC(=O)CC(O)C(CC(C)C)NC(=O)C(C)NC(=O)C(NC(=O)OC(C)(C)C)C(C)CC	0	-0.30492562	0
CC(C)=CCCC(C)=CCCC(C)CCCCCC(P(=O)(O)O)S(=O)(=O)O	True	CC(C)=CCCC(C)=CCCC(C)CCCCCC(P(=O)(O)O)S(=O)(=O)O	0	-0.28086102	0
CCCCCCCCCCCCCCCC=CC(SCC(=O)C(C(=O)O)C(=O)NCC(=O)OCC(=C)C)C(=O)CCC	True	C=C(C)COC(=O)CNC(=O)C(C(=O)O)C(=O)CSC(C=CCCCCCCCCCCCCCCC)C(=O)CCC	0	-0.17083663	0
